,unique_id,x_index,y_index,time_bin,crime_count,neighbourhood_crime_count,hotspot
686022,3486,53,92,2015-12-03,0.0,23.0,0
686067,4273,60,92,2015-12-03,1.0,18.0,0
686109,10054,125,37,2015-12-03,1.0,53.0,0
686111,10798,134,41,2015-12-03,3.0,40.0,0
686112,10055,125,38,2015-12-03,0.0,52.0,0
686119,11042,137,49,2015-12-03,0.0,28.0,0
686127,9257,115,73,2015-12-03,0.0,7.0,0
686169,10649,132,52,2015-12-03,1.0,26.0,0
686217,11186,139,41,2015-12-03,0.0,39.0,0
686275,9623,120,30,2015-12-03,0.0,24.0,0
686301,10635,132,38,2015-12-03,0.0,51.0,0
686307,10634,132,37,2015-12-03,2.0,49.0,0
686316,10638,132,41,2015-12-03,3.0,49.0,0
686345,11586,144,48,2015-12-03,0.0,22.0,0
686356,9404,117,55,2015-12-03,0.0,37.0,0
686358,10219,127,33,2015-12-03,0.0,50.0,0
686377,11587,144,49,2015-12-03,0.0,21.0,0
686396,9408,117,59,2015-12-03,1.0,20.0,0
686412,9259,115,75,2015-12-03,0.0,8.0,0
686417,11197,139,52,2015-12-03,1.0,31.0,0
686478,10139,126,37,2015-12-03,5.0,58.0,1
686494,10718,133,41,2015-12-03,0.0,44.0,0
686497,10137,126,35,2015-12-03,0.0,51.0,0
686512,2568,45,93,2015-12-03,2.0,40.0,0
686518,10143,126,41,2015-12-03,0.0,46.0,0
686541,10140,126,38,2015-12-03,1.0,57.0,0
686581,10727,133,50,2015-12-03,2.0,26.0,0
686620,10723,133,46,2015-12-03,0.0,35.0,0
686636,9834,122,74,2015-12-03,1.0,13.0,0
686644,10156,126,54,2015-12-03,3.0,33.0,0
686654,10157,126,55,2015-12-03,2.0,32.0,0
686672,10154,126,52,2015-12-03,4.0,33.0,0
686675,10155,126,53,2015-12-03,1.0,34.0,0
686689,10669,132,72,2015-12-03,0.0,13.0,0
686732,9243,115,58,2015-12-03,0.0,25.0,0
686777,9420,117,75,2015-12-03,0.0,8.0,0
686781,10152,126,50,2015-12-03,2.0,30.0,0
686830,4687,64,46,2015-12-03,1.0,47.0,0
686832,5955,76,39,2015-12-03,1.0,10.0,0
686834,8894,111,41,2015-12-03,0.0,23.0,0
686840,4835,65,79,2015-12-03,0.0,16.0,0
686913,5042,67,55,2015-12-03,4.0,198.0,0
686916,4928,66,56,2015-12-03,2.0,188.0,0
686934,8479,106,21,2015-12-03,1.0,30.0,0
686941,5041,67,54,2015-12-03,4.0,201.0,0
686948,5697,73,72,2015-12-03,0.0,22.0,0
686949,8974,112,38,2015-12-03,0.0,29.0,0
686985,5696,73,71,2015-12-03,4.0,21.0,0
687001,8668,108,53,2015-12-03,1.0,28.0,0
687044,8956,112,20,2015-12-03,0.0,22.0,0
687048,5269,69,53,2015-12-03,1.0,180.0,0
687061,8642,108,27,2015-12-03,0.0,30.0,0
687075,5153,68,51,2015-12-03,1.0,158.0,0
687091,4833,65,77,2015-12-03,1.0,17.0,0
687106,4688,64,47,2015-12-03,1.0,62.0,0
687111,5590,72,65,2015-12-03,1.0,36.0,0
687145,5977,76,61,2015-12-03,3.0,43.0,0
687152,5588,72,63,2015-12-03,0.0,54.0,0
687162,5043,67,56,2015-12-03,7.0,187.0,1
687198,7520,93,77,2015-12-03,0.0,15.0,0
687199,8973,112,37,2015-12-03,1.0,33.0,0
687201,4814,65,58,2015-12-03,3.0,164.0,0
687216,8808,110,37,2015-12-03,4.0,29.0,0
687224,7897,98,56,2015-12-03,0.0,12.0,0
687229,8754,109,61,2015-12-03,4.0,28.0,0
687236,5892,75,74,2015-12-03,0.0,22.0,0
687239,5394,70,72,2015-12-03,0.0,22.0,0
687278,5175,68,73,2015-12-03,0.0,22.0,0
687284,5701,73,76,2015-12-03,0.0,19.0,0
687295,4921,66,49,2015-12-03,0.0,119.0,0
687299,5152,68,50,2015-12-03,0.0,144.0,0
687339,6610,83,33,2015-12-03,1.0,18.0,0
687345,7991,99,73,2015-12-03,2.0,14.0,0
687362,6076,77,62,2015-12-03,2.0,41.0,0
687376,5484,71,60,2015-12-03,1.0,98.0,0
687388,7339,91,60,2015-12-03,1.0,17.0,0
687401,4922,66,50,2015-12-03,1.0,149.0,0
687403,5273,69,57,2015-12-03,3.0,175.0,0
687431,8666,108,51,2015-12-03,1.0,23.0,0
687440,5485,71,61,2015-12-03,1.0,77.0,0
687485,8712,109,19,2015-12-03,0.0,20.0,0
687506,8645,108,30,2015-12-03,0.0,31.0,0
687527,5039,67,52,2015-12-03,3.0,185.0,0
687548,4811,65,55,2015-12-03,1.0,208.0,0
687569,8643,108,28,2015-12-03,1.0,32.0,0
687571,5271,69,55,2015-12-03,8.0,188.0,1
687577,5967,76,51,2015-12-03,0.0,36.0,0
687588,5695,73,70,2015-12-03,1.0,23.0,0
687597,5694,73,69,2015-12-03,1.0,22.0,0
687603,8806,110,35,2015-12-03,0.0,27.0,0
687630,6609,83,32,2015-12-03,3.0,16.0,0
687646,5270,69,54,2015-12-03,5.0,190.0,1
687664,6172,78,61,2015-12-03,1.0,38.0,0
687719,4812,65,56,2015-12-03,2.0,196.0,0
687724,7990,99,72,2015-12-03,0.0,11.0,0
687729,9061,113,41,2015-12-03,1.0,22.0,0
687731,8749,109,56,2015-12-03,0.0,41.0,0
687733,8644,108,29,2015-12-03,0.0,32.0,0
687737,8106,101,33,2015-12-03,4.0,22.0,0
687752,5040,67,53,2015-12-03,8.0,190.0,1
687806,8250,103,24,2015-12-03,0.0,26.0,0
687813,5968,76,52,2015-12-03,0.0,35.0,0
687826,6819,85,60,2015-12-03,2.0,19.0,0
687842,8488,106,30,2015-12-03,0.0,26.0,0
687868,8763,109,70,2015-12-03,0.0,12.0,0
687876,7915,98,74,2015-12-03,0.0,14.0,0
687891,4696,64,55,2015-12-03,3.0,218.0,0
687923,4692,64,51,2015-12-03,2.0,171.0,0
687936,8768,109,75,2015-12-03,0.0,8.0,0
687942,5046,67,59,2015-12-03,3.0,136.0,0
687957,8186,102,37,2015-12-03,0.0,19.0,0
687961,8762,109,69,2015-12-03,2.0,13.0,0
687963,5975,76,59,2015-12-03,0.0,49.0,0
687978,4691,64,50,2015-12-03,1.0,156.0,0
687985,8970,112,34,2015-12-03,0.0,29.0,0
688047,8412,105,32,2015-12-03,0.0,30.0,0
688064,8764,109,71,2015-12-03,1.0,12.0,0
688074,4693,64,52,2015-12-03,3.0,202.0,0
688151,8968,112,32,2015-12-03,0.0,28.0,0
688159,4694,64,53,2015-12-03,2.0,213.0,0
688180,7422,92,61,2015-12-03,2.0,17.0,0
688193,5969,76,53,2015-12-03,1.0,33.0,0
688205,5802,74,80,2015-12-03,0.0,21.0,0
688272,8406,105,26,2015-12-03,0.0,18.0,0
688277,5719,73,94,2015-12-03,0.0,5.0,0
688282,8765,109,72,2015-12-03,3.0,12.0,0
688292,8494,106,36,2015-12-03,0.0,30.0,0
688308,4695,64,54,2015-12-03,4.0,221.0,0
688322,5812,74,90,2015-12-03,1.0,10.0,0
688325,5156,68,54,2015-12-03,8.0,198.0,1
688329,4831,65,75,2015-12-03,0.0,12.0,0
688333,7163,89,48,2015-12-03,0.0,19.0,0
688385,9071,113,51,2015-12-03,5.0,31.0,1
688387,6049,77,35,2015-12-03,1.0,10.0,0
688421,5584,72,59,2015-12-03,2.0,121.0,0
688438,5157,68,55,2015-12-03,6.0,195.0,1
688456,8381,104,78,2015-12-03,0.0,7.0,0
688471,5399,70,77,2015-12-03,1.0,17.0,0
688472,7623,95,19,2015-12-03,0.0,6.0,0
688493,4815,65,59,2015-12-03,2.0,138.0,0
688518,4979,66,107,2015-12-03,0.0,6.0,0
688521,5044,67,57,2015-12-03,17.0,174.0,1
688523,6182,78,71,2015-12-03,0.0,17.0,0
688530,7084,88,52,2015-12-03,0.0,21.0,0
688537,5400,70,78,2015-12-03,1.0,17.0,0
688546,5155,68,53,2015-12-03,4.0,188.0,0
688573,6048,77,34,2015-12-03,0.0,9.0,0
688582,7079,88,47,2015-12-03,3.0,21.0,0
688591,4699,64,58,2015-12-03,1.0,172.0,0
688593,5159,68,57,2015-12-03,3.0,175.0,0
688605,8811,110,40,2015-12-03,1.0,22.0,0
688638,8399,105,19,2015-12-03,1.0,23.0,0
688649,5160,68,58,2015-12-03,4.0,164.0,0
688662,4929,66,57,2015-12-03,1.0,171.0,0
688673,8761,109,68,2015-12-03,1.0,14.0,0
688701,4982,66,110,2015-12-03,0.0,4.0,0
688715,5045,67,58,2015-12-03,4.0,163.0,0
688764,5809,74,87,2015-12-03,0.0,15.0,0
688791,8258,103,32,2015-12-03,2.0,25.0,0
688794,5158,68,56,2015-12-03,2.0,190.0,0
688810,4617,63,91,2015-12-03,2.0,25.0,0
688818,5993,76,77,2015-12-03,0.0,12.0,0
688821,5778,74,56,2015-12-03,0.0,64.0,0
688834,7176,89,61,2015-12-03,0.0,17.0,0
688850,5774,74,52,2015-12-03,2.0,46.0,0
688899,4808,65,52,2015-12-03,2.0,192.0,0
688949,5677,73,52,2015-12-03,0.0,70.0,0
688956,4926,66,54,2015-12-03,2.0,202.0,0
688959,8653,108,38,2015-12-03,3.0,25.0,0
688999,8657,108,42,2015-12-03,0.0,22.0,0
689005,8721,109,28,2015-12-03,0.0,28.0,0
689006,7165,89,50,2015-12-03,0.0,16.0,0
689023,5679,73,54,2015-12-03,1.0,79.0,0
689057,8987,112,51,2015-12-03,1.0,30.0,0
689082,6615,83,38,2015-12-03,2.0,19.0,0
689093,8728,109,35,2015-12-03,1.0,26.0,0
689099,8557,107,20,2015-12-03,3.0,30.0,0
689127,5491,71,67,2015-12-03,0.0,26.0,0
689170,8842,110,71,2015-12-03,0.0,11.0,0
689195,4803,65,47,2015-12-03,0.0,61.0,0
689235,9093,113,73,2015-12-03,0.0,12.0,0
689253,4924,66,52,2015-12-03,5.0,188.0,1
689254,5776,74,54,2015-12-03,1.0,51.0,0
689283,8881,111,28,2015-12-03,0.0,31.0,0
689286,8799,110,28,2015-12-03,1.0,29.0,0
689296,8565,107,28,2015-12-03,0.0,29.0,0
689423,4802,65,46,2015-12-03,0.0,47.0,0
689477,6989,87,47,2015-12-03,0.0,19.0,0
689478,5676,73,51,2015-12-03,3.0,65.0,0
689520,4585,63,59,2015-12-03,0.0,133.0,0
689578,5865,75,47,2015-12-03,0.0,23.0,0
689581,5675,73,50,2015-12-03,0.0,62.0,0
689591,4807,65,51,2015-12-03,4.0,167.0,0
689616,5987,76,71,2015-12-03,0.0,18.0,0
689621,8651,108,36,2015-12-03,0.0,27.0,0
689659,4927,66,55,2015-12-03,4.0,199.0,0
689736,6340,80,40,2015-12-03,0.0,17.0,0
689775,5684,73,59,2015-12-03,2.0,85.0,0
689795,4843,65,87,2015-12-03,0.0,31.0,0
689839,8227,102,78,2015-12-03,0.0,9.0,0
689841,5038,67,51,2015-12-03,3.0,159.0,0
689850,5686,73,61,2015-12-03,1.0,54.0,0
689851,4810,65,54,2015-12-03,3.0,211.0,0
689898,8151,101,78,2015-12-03,0.0,11.0,0
689968,6074,77,60,2015-12-03,4.0,43.0,0
689983,8575,107,38,2015-12-03,1.0,20.0,0
690015,8978,112,42,2015-12-03,2.0,23.0,0
690016,8304,103,78,2015-12-03,0.0,9.0,0
690018,4809,65,53,2015-12-03,8.0,202.0,1
690041,6066,77,52,2015-12-03,0.0,34.0,0
690043,4925,66,53,2015-12-03,2.0,193.0,0
690046,6349,80,49,2015-12-03,1.0,21.0,0
690058,4923,66,51,2015-12-03,3.0,163.0,0
690091,8648,108,33,2015-12-03,0.0,29.0,0
690115,7177,89,62,2015-12-03,0.0,16.0,0
690153,5486,71,62,2015-12-03,0.0,66.0,0
690167,8458,105,78,2015-12-03,0.0,6.0,0
690172,8331,104,28,2015-12-03,0.0,22.0,0
690194,8554,107,17,2015-12-03,0.0,22.0,0
690196,4732,64,91,2015-12-03,3.0,28.0,0
690198,5872,75,54,2015-12-03,1.0,37.0,0
690215,5773,74,51,2015-12-03,2.0,44.0,0
690217,8226,102,77,2015-12-03,0.0,9.0,0
690228,5783,74,61,2015-12-03,2.0,45.0,0
690284,6073,77,59,2015-12-03,2.0,48.0,0
690320,4959,66,87,2015-12-03,3.0,30.0,0
690325,8303,103,77,2015-12-03,1.0,9.0,0
690353,7079,88,47,2015-12-17,1.0,16.0,0
690357,6066,77,52,2015-12-17,0.0,35.0,0
690386,11044,137,51,2015-12-17,1.0,24.0,0
690458,8412,105,32,2015-12-17,0.0,29.0,0
690484,4692,64,51,2015-12-17,2.0,165.0,0
690495,8768,109,75,2015-12-17,3.0,16.0,0
690526,7915,98,74,2015-12-17,0.0,27.0,0
690534,4803,65,47,2015-12-17,3.0,72.0,0
690536,4348,61,54,2015-12-17,2.0,115.0,0
690569,4691,64,50,2015-12-17,2.0,151.0,0
690584,5046,67,59,2015-12-17,2.0,114.0,0
690587,4693,64,52,2015-12-17,0.0,183.0,0
690591,2457,44,98,2015-12-17,0.0,14.0,0
690606,8657,108,42,2015-12-17,1.0,30.0,0
690629,11043,137,50,2015-12-17,2.0,26.0,0
690705,6073,77,59,2015-12-17,0.0,53.0,0
690756,10006,124,74,2015-12-17,0.0,15.0,0
690787,9259,115,75,2015-12-17,0.0,14.0,0
690795,5955,76,39,2015-12-17,3.0,12.0,0
690797,4687,64,46,2015-12-17,3.0,56.0,0
690818,8668,108,53,2015-12-17,2.0,25.0,0
690828,5041,67,54,2015-12-17,2.0,178.0,0
690833,10227,127,41,2015-12-17,0.0,50.0,0
690861,8250,103,24,2015-12-17,0.0,34.0,0
690871,5039,67,52,2015-12-17,8.0,167.0,1
690886,5038,67,51,2015-12-17,1.0,153.0,0
690890,10223,127,37,2015-12-17,2.0,61.0,0
690903,6076,77,62,2015-12-17,1.0,51.0,0
690908,10749,133,72,2015-12-17,1.0,7.0,0
690995,11822,149,34,2015-12-17,1.0,12.0,0
690998,5040,67,53,2015-12-17,7.0,174.0,1
691048,6074,77,60,2015-12-17,4.0,50.0,0
691054,8666,108,51,2015-12-17,2.0,24.0,0
691101,9257,115,73,2015-12-17,0.0,16.0,0
691119,4468,62,58,2015-12-17,1.0,109.0,0
691139,5044,67,57,2015-12-17,12.0,150.0,1
691163,4349,61,55,2015-12-17,3.0,117.0,0
691176,8258,103,32,2015-12-17,0.0,23.0,0
691182,4802,65,46,2015-12-17,0.0,54.0,0
691208,5045,67,58,2015-12-17,5.0,133.0,1
691251,9093,113,73,2015-12-17,0.0,20.0,0
691288,5175,68,73,2015-12-17,0.0,33.0,0
691311,10219,127,33,2015-12-17,1.0,41.0,0
691314,11122,138,52,2015-12-17,0.0,31.0,0
691320,8987,112,51,2015-12-17,0.0,33.0,0
691324,5042,67,55,2015-12-17,3.0,177.0,0
691355,10228,127,42,2015-12-17,1.0,49.0,0
691392,4350,61,56,2015-12-17,2.0,104.0,0
691401,7623,95,19,2015-12-17,0.0,14.0,0
691405,9747,121,71,2015-12-17,0.0,21.0,0
691409,11266,140,41,2015-12-17,4.0,34.0,0
691423,4688,64,47,2015-12-17,1.0,74.0,0
691440,5043,67,56,2015-12-17,4.0,165.0,0
691465,4013,58,55,2015-12-17,2.0,61.0,0
691496,4923,66,51,2015-12-17,3.0,160.0,0
691521,8303,103,77,2015-12-17,4.0,24.0,0
691557,10152,126,50,2015-12-17,1.0,39.0,0
691573,5684,73,59,2015-12-17,3.0,92.0,0
691645,5679,73,54,2015-12-17,1.0,81.0,0
691675,10390,129,35,2015-12-17,0.0,44.0,0
691684,9317,116,49,2015-12-17,0.0,20.0,0
691704,8304,103,78,2015-12-17,0.0,23.0,0
691735,10987,136,72,2015-12-17,2.0,5.0,0
691766,10157,126,55,2015-12-17,3.0,39.0,0
691779,10156,126,54,2015-12-17,1.0,38.0,0
691807,4017,58,59,2015-12-17,1.0,43.0,0
691836,10634,132,37,2015-12-17,0.0,48.0,0
691865,10635,132,38,2015-12-17,1.0,49.0,0
691910,10154,126,52,2015-12-17,1.0,35.0,0
691911,4386,61,92,2015-12-17,1.0,28.0,0
691912,10638,132,41,2015-12-17,1.0,49.0,0
691954,5686,73,61,2015-12-17,4.0,53.0,0
691964,10155,126,53,2015-12-17,3.0,35.0,0
691979,8712,109,19,2015-12-17,0.0,25.0,0
691999,4927,66,55,2015-12-17,3.0,187.0,0
692042,10137,126,35,2015-12-17,0.0,48.0,0
692052,7165,89,50,2015-12-17,0.0,13.0,0
692120,9323,116,55,2015-12-17,1.0,30.0,0
692206,9485,118,58,2015-12-17,1.0,20.0,0
692222,8331,104,28,2015-12-17,0.0,26.0,0
692223,11781,148,34,2015-12-17,2.0,14.0,0
692224,4925,66,53,2015-12-17,6.0,182.0,1
692267,8728,109,35,2015-12-17,0.0,38.0,0
692286,2096,41,94,2015-12-17,1.0,17.0,0
692291,1637,37,103,2015-12-17,0.0,14.0,0
692292,10392,129,37,2015-12-17,0.0,58.0,0
692296,9326,116,58,2015-12-17,2.0,18.0,0
692313,4732,64,91,2015-12-17,1.0,29.0,0
692317,10139,126,37,2015-12-17,4.0,60.0,0
692343,5677,73,52,2015-12-17,5.0,79.0,1
692353,6989,87,47,2015-12-17,0.0,17.0,0
692359,5676,73,51,2015-12-17,1.0,72.0,0
692368,4926,66,54,2015-12-17,5.0,186.0,1
692380,10143,126,41,2015-12-17,0.0,48.0,0
692425,8721,109,28,2015-12-17,0.0,35.0,0
692451,10669,132,72,2015-12-17,0.0,8.0,0
692466,10649,132,52,2015-12-17,0.0,21.0,0
692479,4924,66,52,2015-12-17,8.0,175.0,1
692518,10140,126,38,2015-12-17,0.0,54.0,0
692544,5675,73,50,2015-12-17,0.0,70.0,0
692570,8881,111,28,2015-12-17,0.0,38.0,0
692602,4922,66,50,2015-12-17,1.0,149.0,0
692609,5159,68,57,2015-12-17,3.0,165.0,0
692614,10054,125,37,2015-12-17,2.0,58.0,0
692620,4699,64,58,2015-12-17,2.0,144.0,0
692623,8761,109,68,2015-12-17,2.0,14.0,0
692626,9381,117,32,2015-12-17,0.0,24.0,0
692628,9652,120,59,2015-12-17,2.0,19.0,0
692631,11357,141,50,2015-12-17,1.0,32.0,0
692657,10055,125,38,2015-12-17,2.0,52.0,0
692676,4459,62,49,2015-12-17,1.0,104.0,0
692689,4929,66,57,2015-12-17,0.0,157.0,0
692703,8762,109,69,2015-12-17,0.0,15.0,0
692712,8399,105,19,2015-12-17,1.0,26.0,0
692742,5160,68,58,2015-12-17,0.0,145.0,0
692751,5584,72,59,2015-12-17,0.0,115.0,0
692767,4456,62,46,2015-12-17,0.0,55.0,0
692769,9071,113,51,2015-12-17,1.0,29.0,0
692805,7163,89,48,2015-12-17,2.0,15.0,0
692809,5156,68,54,2015-12-17,8.0,179.0,1
692824,9653,120,60,2015-12-17,0.0,20.0,0
692839,10723,133,46,2015-12-17,1.0,37.0,0
692845,5158,68,56,2015-12-17,3.0,181.0,0
692870,5157,68,55,2015-12-17,10.0,181.0,1
692871,11587,144,49,2015-12-17,1.0,23.0,0
692892,8765,109,72,2015-12-17,0.0,19.0,0
692903,11042,137,49,2015-12-17,1.0,26.0,0
692907,8406,105,26,2015-12-17,0.0,31.0,0
692920,5719,73,94,2015-12-17,1.0,6.0,0
692934,5969,76,53,2015-12-17,1.0,33.0,0
692945,4695,64,54,2015-12-17,1.0,194.0,0
692966,7422,92,61,2015-12-17,2.0,23.0,0
693014,4463,62,53,2015-12-17,1.0,152.0,0
693021,4694,64,53,2015-12-17,1.0,190.0,0
693038,4460,62,50,2015-12-17,8.0,117.0,1
693053,6819,85,60,2015-12-17,1.0,20.0,0
693059,8763,109,70,2015-12-17,0.0,17.0,0
693090,10727,133,50,2015-12-17,1.0,25.0,0
693109,8764,109,71,2015-12-17,0.0,17.0,0
693115,4461,62,51,2015-12-17,0.0,131.0,0
693119,4696,64,55,2015-12-17,0.0,196.0,0
693192,5697,73,72,2015-12-17,0.0,40.0,0
693193,2568,45,93,2015-12-17,1.0,24.0,0
693235,5696,73,71,2015-12-17,0.0,40.0,0
693259,10068,125,51,2015-12-17,3.0,40.0,0
693310,10069,125,52,2015-12-17,0.0,37.0,0
693360,11348,141,41,2015-12-17,3.0,27.0,0
693362,8749,109,56,2015-12-17,0.0,31.0,0
693372,9061,113,41,2015-12-17,0.0,26.0,0
693382,8106,101,33,2015-12-17,2.0,15.0,0
693394,5695,73,70,2015-12-17,2.0,42.0,0
693410,5967,76,51,2015-12-17,1.0,32.0,0
693423,6172,78,61,2015-12-17,1.0,43.0,0
693430,5694,73,69,2015-12-17,0.0,40.0,0
693437,11034,137,41,2015-12-17,2.0,40.0,0
693451,10397,129,42,2015-12-17,1.0,49.0,0
693493,10718,133,41,2015-12-17,0.0,45.0,0
693495,5588,72,63,2015-12-17,3.0,55.0,0
693516,5153,68,51,2015-12-17,1.0,151.0,0
693544,7084,88,52,2015-12-17,0.0,16.0,0
693547,5155,68,53,2015-12-17,2.0,172.0,0
693558,6182,78,71,2015-12-17,0.0,25.0,0
693563,10470,130,34,2015-12-17,0.0,36.0,0
693572,9378,117,29,2015-12-17,0.0,19.0,0
693584,11586,144,48,2015-12-17,0.0,22.0,0
693585,5968,76,52,2015-12-17,2.0,34.0,0
693604,8381,104,78,2015-12-17,0.0,24.0,0
693608,3486,53,92,2015-12-17,1.0,24.0,0
693610,2687,46,97,2015-12-17,0.0,22.0,0
693614,8754,109,61,2015-12-17,2.0,16.0,0
693619,7897,98,56,2015-12-17,1.0,12.0,0
693663,4928,66,56,2015-12-17,5.0,174.0,1
693664,5892,75,74,2015-12-17,0.0,33.0,0
693709,5590,72,65,2015-12-17,1.0,57.0,0
693721,5701,73,76,2015-12-17,0.0,28.0,0
693742,4921,66,49,2015-12-17,0.0,122.0,0
693746,5152,68,50,2015-12-17,0.0,142.0,0
693755,5394,70,72,2015-12-17,0.0,48.0,0
693764,3187,51,21,2015-12-17,0.0,9.0,0
693766,7520,93,77,2015-12-17,0.0,18.0,0
693819,11119,138,49,2015-12-17,0.0,34.0,0
693828,8894,111,41,2015-12-17,0.0,28.0,0
693830,10828,134,71,2015-12-17,0.0,6.0,0
693865,10508,130,72,2015-12-17,1.0,7.0,0
693877,4835,65,79,2015-12-17,1.0,15.0,0
693904,5977,76,61,2015-12-17,3.0,48.0,0
693906,10908,135,71,2015-12-17,0.0,6.0,0
693910,4127,59,58,2015-12-17,0.0,49.0,0
693944,1448,35,101,2015-12-17,0.0,19.0,0
693951,5399,70,77,2015-12-17,1.0,35.0,0
694007,2369,44,8,2015-12-17,0.0,4.0,0
694019,9920,123,74,2015-12-17,1.0,17.0,0
694021,4833,65,77,2015-12-17,1.0,21.0,0
694026,4128,59,59,2015-12-17,0.0,47.0,0
694056,9212,115,27,2015-12-17,0.0,23.0,0
694063,11197,139,52,2015-12-17,0.0,33.0,0
694092,5271,69,55,2015-12-17,9.0,175.0,1
694096,4237,60,56,2015-12-17,3.0,72.0,0
694101,2338,43,98,2015-12-17,2.0,13.0,0
694125,5273,69,57,2015-12-17,1.0,165.0,0
694129,9906,123,60,2015-12-17,0.0,23.0,0
694138,9502,118,75,2015-12-17,1.0,16.0,0
694148,7990,99,72,2015-12-17,1.0,18.0,0
694170,9211,115,26,2015-12-17,0.0,21.0,0
694200,8956,112,20,2015-12-17,1.0,19.0,0
694201,5269,69,53,2015-12-17,0.0,167.0,0
694219,10311,128,40,2015-12-17,3.0,49.0,0
694254,10310,128,39,2015-12-17,0.0,49.0,0
694268,11107,138,37,2015-12-17,2.0,33.0,0
694324,10312,128,41,2015-12-17,1.0,51.0,0
694325,5270,69,54,2015-12-17,9.0,173.0,1
694422,10296,128,25,2015-12-17,0.0,10.0,0
694460,8186,102,37,2015-12-17,2.0,19.0,0
694501,8494,106,36,2015-12-17,0.0,32.0,0
694564,9420,117,75,2015-12-17,3.0,16.0,0
694586,5802,74,80,2015-12-17,0.0,26.0,0
694666,11686,146,34,2015-12-17,1.0,15.0,0
694692,4831,65,75,2015-12-17,3.0,26.0,0
694705,4238,60,57,2015-12-17,0.0,59.0,0
694706,4126,59,57,2015-12-17,4.0,50.0,0
694707,11430,142,41,2015-12-17,3.0,23.0,0
694710,4979,66,107,2015-12-17,0.0,9.0,0
694720,5400,70,78,2015-12-17,0.0,32.0,0
694743,5812,74,90,2015-12-17,1.0,14.0,0
694816,11508,143,41,2015-12-17,1.0,23.0,0
694870,4982,66,110,2015-12-17,2.0,7.0,0
694901,4617,63,91,2015-12-17,2.0,29.0,0
694908,5809,74,87,2015-12-17,1.0,14.0,0
694957,4575,63,49,2015-12-17,0.0,115.0,0
694964,5865,75,47,2015-12-17,0.0,22.0,0
694968,8565,107,28,2015-12-17,2.0,30.0,0
694984,4576,63,50,2015-12-17,2.0,137.0,0
695005,4577,63,51,2015-12-17,5.0,152.0,1
695100,1371,34,98,2015-12-17,0.0,18.0,0
695101,5993,76,77,2015-12-17,0.0,24.0,0
695106,7176,89,61,2015-12-17,2.0,26.0,0
695110,4573,63,47,2015-12-17,1.0,74.0,0
695153,10877,135,40,2015-12-17,4.0,39.0,0
695163,2911,48,91,2015-12-17,0.0,26.0,0
695169,4574,63,48,2015-12-17,1.0,93.0,0
695203,4580,63,54,2015-12-17,2.0,181.0,0
695211,10342,128,71,2015-12-17,1.0,11.0,0
695226,6340,80,40,2015-12-17,2.0,13.0,0
695240,11186,139,41,2015-12-17,1.0,37.0,0
695257,5872,75,54,2015-12-17,2.0,35.0,0
695283,8575,107,38,2015-12-17,1.0,43.0,0
695357,5987,76,71,2015-12-17,0.0,31.0,0
695365,4585,63,59,2015-12-17,2.0,112.0,0
695373,4578,63,52,2015-12-17,1.0,169.0,0
695469,4273,60,92,2015-12-17,2.0,27.0,0
695515,11440,142,51,2015-12-17,2.0,31.0,0
695545,4959,66,87,2015-12-17,0.0,26.0,0
695547,4149,59,80,2015-12-17,0.0,4.0,0
695584,10323,128,52,2015-12-17,2.0,31.0,0
695610,8151,101,78,2015-12-17,1.0,24.0,0
695629,10322,128,51,2015-12-17,1.0,35.0,0
695692,7991,99,73,2015-12-17,2.0,25.0,0
695732,11439,142,50,2015-12-17,3.0,31.0,0
695751,10902,135,65,2015-12-17,0.0,2.0,0
695788,8557,107,20,2015-12-17,3.0,29.0,0
695810,9461,118,34,2015-12-17,0.0,26.0,0
695833,7177,89,62,2015-12-17,0.0,24.0,0
695839,1370,34,97,2015-12-17,0.0,16.0,0
695844,4571,63,45,2015-12-17,4.0,39.0,0
695865,8842,110,71,2015-12-17,0.0,15.0,0
695918,4572,63,46,2015-12-17,0.0,56.0,0
695988,11441,142,52,2015-12-17,2.0,31.0,0
695989,4843,65,87,2015-12-17,2.0,27.0,0
695992,9834,122,74,2015-12-17,2.0,20.0,0
696029,6349,80,49,2015-12-17,0.0,19.0,0
696041,4236,60,55,2015-12-17,1.0,84.0,0
696050,8554,107,17,2015-12-17,0.0,23.0,0
696059,3147,50,96,2015-12-17,1.0,22.0,0
696078,5778,74,56,2015-12-17,0.0,71.0,0
696087,10798,134,41,2015-12-17,3.0,40.0,0
696115,4808,65,52,2015-12-17,2.0,178.0,0
696154,4815,65,59,2015-12-17,0.0,121.0,0
696176,4814,65,58,2015-12-17,2.0,140.0,0
696178,11514,143,47,2015-12-17,0.0,24.0,0
696186,8973,112,37,2015-12-17,2.0,41.0,0
696190,5491,71,67,2015-12-17,3.0,46.0,0
696191,8808,110,37,2015-12-17,0.0,42.0,0
696209,9243,115,58,2015-12-17,0.0,20.0,0
696250,9236,115,51,2015-12-17,1.0,22.0,0
696257,1292,33,98,2015-12-17,1.0,17.0,0
696271,9623,120,30,2015-12-17,0.0,19.0,0
696290,11735,147,33,2015-12-17,2.0,14.0,0
696292,8799,110,28,2015-12-17,0.0,39.0,0
696305,9404,117,55,2015-12-17,0.0,35.0,0
696311,4807,65,51,2015-12-17,3.0,163.0,0
