,unique_id,x_index,y_index,time_bin,crime_count,neighbor_1_1,neighbor_2_1,neighbor_3_1,neighbor_1_2,neighbor_3_2,neighbor_1_3,neighbor_2_3,neighbor_3_3,hotspot
857129,10828,134,71,2016-11-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
857152,10877,135,40,2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0
857172,10902,135,65,2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
857178,10908,135,71,2016-11-03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
857191,10953,136,38,2016-11-03,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
857222,10987,136,72,2016-11-03,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
857238,11034,137,41,2016-11-03,2.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0
857246,11042,137,49,2016-11-03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0
857247,11043,137,50,2016-11-03,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0
857248,11044,137,51,2016-11-03,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0
857273,11107,138,37,2016-11-03,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
857285,11119,138,49,2016-11-03,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0
857286,11120,138,50,2016-11-03,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
857288,11122,138,52,2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
857322,11186,139,41,2016-11-03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
857333,11197,139,52,2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
857363,11266,140,41,2016-11-03,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0
857403,11348,141,41,2016-11-03,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
857412,11357,141,50,2016-11-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0
857451,11430,142,41,2016-11-03,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,0
857460,11439,142,50,2016-11-03,1.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,0
857461,11440,142,51,2016-11-03,2.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,0
857462,11441,142,52,2016-11-03,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0
857488,11508,143,41,2016-11-03,3.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2.0,0
857493,11513,143,46,2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
857494,11514,143,47,2016-11-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
857495,11515,143,48,2016-11-03,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0
857496,11516,143,49,2016-11-03,4.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,0
857497,11517,143,50,2016-11-03,4.0,0.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,0
857538,11586,144,48,2016-11-03,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0
857539,11587,144,49,2016-11-03,2.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,0.0,0
857588,11686,146,34,2016-11-03,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0
857595,11693,146,41,2016-11-03,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
857611,11735,147,33,2016-11-03,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0
857634,11781,148,34,2016-11-03,4.0,2.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0
857652,11822,149,34,2016-11-03,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0
857857,1290,33,96,2016-11-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0
857859,1292,33,98,2016-11-17,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
857879,1370,34,97,2016-11-17,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
857880,1371,34,98,2016-11-17,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0
857905,1448,35,101,2016-11-17,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0
857920,1522,36,95,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
857968,1637,37,103,2016-11-17,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
858005,1752,38,100,2016-11-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
858006,1753,38,101,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
858129,2096,41,94,2016-11-17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
858223,2338,43,98,2016-11-17,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0
858232,2369,44,8,2016-11-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
858272,2452,44,93,2016-11-17,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0
858273,2453,44,94,2016-11-17,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
858277,2457,44,98,2016-11-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
858321,2568,45,93,2016-11-17,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0
858379,2687,46,97,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
858419,2795,47,91,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
858425,2801,47,97,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
858472,2911,48,91,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
858586,3147,50,96,2016-11-17,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0
858604,3187,51,21,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
858647,3261,51,95,2016-11-17,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0
858648,3262,51,96,2016-11-17,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
858773,3486,53,92,2016-11-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
859065,4013,58,55,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0
859069,4017,58,59,2016-11-17,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0
859133,4126,59,57,2016-11-17,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0
859134,4127,59,58,2016-11-17,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
859135,4128,59,59,2016-11-17,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
859145,4149,59,80,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
859194,4236,60,55,2016-11-17,3.0,0.0,3.0,1.0,0.0,0.0,4.0,3.0,2.0,0
859195,4237,60,56,2016-11-17,0.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0,1.0,0
859196,4238,60,57,2016-11-17,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0
859221,4273,60,92,2016-11-17,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0
859263,4348,61,54,2016-11-17,4.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0
859264,4349,61,55,2016-11-17,3.0,0.0,3.0,0.0,4.0,2.0,1.0,1.0,0.0,0
859265,4350,61,56,2016-11-17,2.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0
859293,4386,61,92,2016-11-17,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0
859331,4456,62,46,2016-11-17,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0
859334,4459,62,49,2016-11-17,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,2.0,0
859335,4460,62,50,2016-11-17,9.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1
859336,4461,62,51,2016-11-17,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,1.0,0
859338,4463,62,53,2016-11-17,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,3.0,0
859343,4468,62,58,2016-11-17,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0
859398,4571,63,45,2016-11-17,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
859399,4572,63,46,2016-11-17,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0
859400,4573,63,47,2016-11-17,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0
859401,4574,63,48,2016-11-17,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
859402,4575,63,49,2016-11-17,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0
859403,4576,63,50,2016-11-17,2.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0
859404,4577,63,51,2016-11-17,0.0,9.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,0
859405,4578,63,52,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0
859407,4580,63,54,2016-11-17,3.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0
859412,4585,63,59,2016-11-17,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0
859438,4617,63,91,2016-11-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
859473,4687,64,46,2016-11-17,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,0
859474,4688,64,47,2016-11-17,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0
859477,4691,64,50,2016-11-17,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,0
859478,4692,64,51,2016-11-17,1.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,0
859479,4693,64,52,2016-11-17,1.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,0
859480,4694,64,53,2016-11-17,3.0,1.0,0.0,3.0,1.0,1.0,2.0,1.0,3.0,0
859481,4695,64,54,2016-11-17,1.0,0.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,0
859482,4696,64,55,2016-11-17,0.0,3.0,0.0,1.0,1.0,1.0,3.0,2.0,0.0,0
859485,4699,64,58,2016-11-17,0.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,0
859513,4732,64,91,2016-11-17,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0
859555,4802,65,46,2016-11-17,1.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0
859556,4803,65,47,2016-11-17,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
859560,4807,65,51,2016-11-17,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,5.0,0
859561,4808,65,52,2016-11-17,2.0,1.0,1.0,3.0,2.0,1.0,0.0,5.0,2.0,0
859562,4809,65,53,2016-11-17,1.0,1.0,3.0,1.0,2.0,3.0,5.0,2.0,2.0,0
859563,4810,65,54,2016-11-17,3.0,3.0,1.0,0.0,1.0,2.0,2.0,2.0,7.0,0
859564,4811,65,55,2016-11-17,2.0,1.0,0.0,1.0,3.0,0.0,2.0,7.0,2.0,0
859565,4812,65,56,2016-11-17,0.0,0.0,1.0,0.0,2.0,0.0,7.0,2.0,1.0,0
859567,4814,65,58,2016-11-17,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,0
859568,4815,65,59,2016-11-17,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0
859579,4831,65,75,2016-11-17,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0
859581,4833,65,77,2016-11-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
859583,4835,65,79,2016-11-17,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
859591,4843,65,87,2016-11-17,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
859642,4921,66,49,2016-11-17,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
859643,4922,66,50,2016-11-17,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0
859644,4923,66,51,2016-11-17,0.0,1.0,2.0,2.0,1.0,5.0,1.0,1.0,4.0,0
859645,4924,66,52,2016-11-17,5.0,2.0,2.0,1.0,0.0,2.0,1.0,4.0,4.0,1
859646,4925,66,53,2016-11-17,2.0,2.0,1.0,3.0,5.0,2.0,4.0,4.0,4.0,0
859647,4926,66,54,2016-11-17,2.0,1.0,3.0,2.0,2.0,7.0,4.0,4.0,5.0,0
859648,4927,66,55,2016-11-17,7.0,3.0,2.0,0.0,2.0,2.0,4.0,5.0,6.0,1
859649,4928,66,56,2016-11-17,2.0,2.0,0.0,0.0,7.0,1.0,5.0,6.0,9.0,0
859650,4929,66,57,2016-11-17,1.0,0.0,0.0,2.0,2.0,2.0,6.0,9.0,1.0,0
859676,4959,66,87,2016-11-17,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0
859688,4979,66,107,2016-11-17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0
859690,4982,66,110,2016-11-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
859723,5038,67,51,2016-11-17,1.0,1.0,0.0,5.0,1.0,4.0,0.0,1.0,1.0,0
859724,5039,67,52,2016-11-17,4.0,0.0,5.0,2.0,1.0,4.0,1.0,1.0,2.0,0
859725,5040,67,53,2016-11-17,4.0,5.0,2.0,2.0,4.0,4.0,1.0,2.0,10.0,0
859726,5041,67,54,2016-11-17,4.0,2.0,2.0,7.0,4.0,5.0,2.0,10.0,9.0,0
859727,5042,67,55,2016-11-17,5.0,2.0,7.0,2.0,4.0,6.0,10.0,9.0,1.0,1
859728,5043,67,56,2016-11-17,6.0,7.0,2.0,1.0,5.0,9.0,9.0,1.0,1.0,1
859729,5044,67,57,2016-11-17,9.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1
859730,5045,67,58,2016-11-17,1.0,1.0,2.0,0.0,9.0,0.0,1.0,1.0,0.0,0
859731,5046,67,59,2016-11-17,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
859798,5152,68,50,2016-11-17,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0
859799,5153,68,51,2016-11-17,1.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0
859801,5155,68,53,2016-11-17,2.0,4.0,4.0,4.0,1.0,10.0,0.0,1.0,10.0,0
859802,5156,68,54,2016-11-17,10.0,4.0,4.0,5.0,2.0,9.0,1.0,10.0,8.0,1
859803,5157,68,55,2016-11-17,9.0,4.0,5.0,6.0,10.0,1.0,10.0,8.0,1.0,1
859804,5158,68,56,2016-11-17,1.0,5.0,6.0,9.0,9.0,1.0,8.0,1.0,2.0,0
859805,5159,68,57,2016-11-17,1.0,6.0,9.0,1.0,1.0,1.0,1.0,2.0,0.0,0
859806,5160,68,58,2016-11-17,1.0,9.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0
859819,5175,68,73,2016-11-17,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
859874,5269,69,53,2016-11-17,1.0,1.0,2.0,10.0,0.0,10.0,0.0,0.0,0.0,0
859875,5270,69,54,2016-11-17,10.0,2.0,10.0,9.0,1.0,8.0,0.0,0.0,0.0,1
859876,5271,69,55,2016-11-17,8.0,10.0,9.0,1.0,10.0,1.0,0.0,0.0,0.0,1
859878,5273,69,57,2016-11-17,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0
859944,5394,70,72,2016-11-17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
859949,5399,70,77,2016-11-17,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
859950,5400,70,78,2016-11-17,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0
859985,5484,71,60,2016-11-17,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
859986,5485,71,61,2016-11-17,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0
859987,5486,71,62,2016-11-17,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0
859992,5491,71,67,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
860048,5584,72,59,2016-11-17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0
860052,5588,72,63,2016-11-17,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0
860054,5590,72,65,2016-11-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
860108,5675,73,50,2016-11-17,2.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0
860109,5676,73,51,2016-11-17,2.0,0.0,2.0,0.0,2.0,3.0,0.0,2.0,0.0,0
860110,5677,73,52,2016-11-17,3.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0
860112,5679,73,54,2016-11-17,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0
860117,5684,73,59,2016-11-17,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
860119,5686,73,61,2016-11-17,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0
860127,5694,73,69,2016-11-17,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
860128,5695,73,70,2016-11-17,3.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
860129,5696,73,71,2016-11-17,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
860130,5697,73,72,2016-11-17,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
860134,5701,73,76,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
860150,5719,73,94,2016-11-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
860180,5773,74,51,2016-11-17,2.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0
860181,5774,74,52,2016-11-17,0.0,2.0,3.0,0.0,2.0,2.0,1.0,0.0,1.0,0
860183,5776,74,54,2016-11-17,1.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,0.0,0
860185,5778,74,56,2016-11-17,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0
860190,5783,74,61,2016-11-17,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0
860209,5802,74,80,2016-11-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
860216,5809,74,87,2016-11-17,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0
860219,5812,74,90,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
860252,5865,75,47,2016-11-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
860259,5872,75,54,2016-11-17,2.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,0.0,0
860279,5892,75,74,2016-11-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
860324,5955,76,39,2016-11-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
860336,5967,76,51,2016-11-17,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
860337,5968,76,52,2016-11-17,0.0,1.0,0.0,1.0,2.0,2.0,0.0,1.0,3.0,0
860338,5969,76,53,2016-11-17,2.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,0.0,0
860344,5975,76,59,2016-11-17,2.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,0
860346,5977,76,61,2016-11-17,1.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,0
860355,5987,76,71,2016-11-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
860361,5993,76,77,2016-11-17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
860399,6048,77,34,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
860400,6049,77,35,2016-11-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
860417,6066,77,52,2016-11-17,1.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,0
860424,6073,77,59,2016-11-17,4.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0
860425,6074,77,60,2016-11-17,3.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0
860427,6076,77,62,2016-11-17,1.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0
860511,6172,78,61,2016-11-17,3.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0
860521,6182,78,71,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
860639,6340,80,40,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
860648,6349,80,49,2016-11-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
860831,6609,83,32,2016-11-17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
860832,6610,83,33,2016-11-17,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
860837,6615,83,38,2016-11-17,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
860995,6819,85,60,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
861123,6989,87,47,2016-11-17,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
861194,7079,88,47,2016-11-17,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0
861199,7084,88,52,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
861264,7163,89,48,2016-11-17,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
861266,7165,89,50,2016-11-17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
861276,7176,89,61,2016-11-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
861277,7177,89,62,2016-11-17,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0
861410,7339,91,60,2016-11-17,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0
861481,7422,92,61,2016-11-17,3.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0
861564,7520,93,77,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
861647,7623,95,19,2016-11-17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
861876,7897,98,56,2016-11-17,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
861893,7915,98,74,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
861957,7990,99,72,2016-11-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
861958,7991,99,73,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
862050,8106,101,33,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
862090,8151,101,78,2016-11-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
862117,8186,102,37,2016-11-17,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0
862150,8226,102,77,2016-11-17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
862151,8227,102,78,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
862165,8250,103,24,2016-11-17,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0
862173,8258,103,32,2016-11-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
862214,8303,103,77,2016-11-17,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0
862215,8304,103,78,2016-11-17,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,0
862231,8331,104,28,2016-11-17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
862279,8381,104,78,2016-11-17,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
862287,8399,105,19,2016-11-17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0
862294,8406,105,26,2016-11-17,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
862300,8412,105,32,2016-11-17,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
862343,8458,105,78,2016-11-17,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0
862350,8479,106,21,2016-11-17,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0
862359,8488,106,30,2016-11-17,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
862365,8494,106,36,2016-11-17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0
862407,8554,107,17,2016-11-17,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
862410,8557,107,20,2016-11-17,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
862418,8565,107,28,2016-11-17,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,5.0,0
862428,8575,107,38,2016-11-17,2.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0
862483,8642,108,27,2016-11-17,1.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0
862484,8643,108,28,2016-11-17,2.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0
862485,8644,108,29,2016-11-17,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
862486,8645,108,30,2016-11-17,0.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0
862489,8648,108,33,2016-11-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
862492,8651,108,36,2016-11-17,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0
862494,8653,108,38,2016-11-17,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0
862498,8657,108,42,2016-11-17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0
862507,8666,108,51,2016-11-17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
862509,8668,108,53,2016-11-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0
